"chapter_id","scene_id","subsection","sequence","record_type","speaker","delivery_mode","text","background","environment","bgm","sfx","time_cue","direction","audio_direction"
"CH01","Scene03","危ない一歩","19","narration","","","険悪さは残らなかった。夫は二人の様子を確かめてから、少し離れた釣り場所へ戻った。","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_FAMILY_DAY.png","","","","","夫を奥へ移動","継続"
"CH01","Scene04","川辺の白い人影","1","narration","","","かなこの声を背中で聞きながら、夫は水面の浮きを見つめていた。","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_FAMILY_DAY.png","ENV_CH1_RIVERSIDE_SUMMER","BGM_CH1_RIVERSIDE_SUBTLE_UNEASE","","","夫を中心に表示","穏やかな川辺のBGMと川音を継続"
"CH01","Scene04","川辺の白い人影","2","dialogue","かなこ","","「お父さん、今の魚じゃない？」","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_FAMILY_DAY.png","","","","","画面外から呼びかけ","継続"
"CH01","Scene04","川辺の白い人影","3","dialogue","和彦","","「どれだ？　こっちからは見えないな」","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_FAMILY_DAY.png","","","","","妻子の方を一度振り返る","継続"
"CH01","Scene04","川辺の白い人影","4","narration","","","夫が再び川へ向いた時、視線が対岸の木立際で止まった。","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_FAMILY_DAY.png","","","","","0.5秒の短い間","BGMの旋律を薄くする方向性"
"CH01","Scene04","川辺の白い人影","5","narration","","","白い服を着た、髪の長い女性らしき姿が、川のほとりに立っていた。","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_WHITE_WOMAN_SIGHTING.png","","","","","白い女性入り背景へ切替","川音と風を継続。怪異音なし"
"CH01","Scene04","川辺の白い人影","6","narration","","","距離があり、木の枝も重なっている。顔も、年齢も、表情も分からない。","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_WHITE_WOMAN_SIGHTING.png","","","","","遠景のまま固定","継続"
"CH01","Scene04","川辺の白い人影","7","dialogue","和彦","","「……あれ」","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_WHITE_WOMAN_SIGHTING.png","","","","","小さく漏らす","継続"
"CH01","Scene04","川辺の白い人影","8","narration","","","夫は確かめようと一歩横へ動いた。だが、その位置からは木立と川岸の起伏が重なり、姿を見通せなくなった。","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_FAMILY_DAY.png","","","","","視点移動後、人物の見えない構図へ戻す","継続"
"CH01","Scene04","川辺の白い人影","9","dialogue","和彦","","「かなえ。ちょっと、こっち」","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_FAMILY_DAY.png","","","","","かなえを呼ぶ","継続"
"CH01","Scene04","川辺の白い人影","10","dialogue","かなえ","","「どうしたの？」","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_FAMILY_DAY.png","","","","","かなえが夫の隣へ","継続"
"CH01","Scene04","川辺の白い人影","11","dialogue","和彦","","「今、向こうに人がいた。白い服で、髪の長い人」","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_FAMILY_DAY.png","","","","","対岸を示す","継続"
"CH01","Scene04","川辺の白い人影","12","narration","","","かなえも同じ方向を見る。木々の間には、風に揺れる葉と川岸が見えるだけだった。","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_FAMILY_DAY.png","","","","","対岸を静かに表示","継続"
"CH01","Scene04","川辺の白い人影","13","dialogue","かなえ","","「散策してる人じゃない？　木の向こうに道があるのかも」","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_FAMILY_DAY.png","","","","","現実的に答える","継続"
"CH01","Scene04","川辺の白い人影","14","dialogue","和彦","","「そうかもしれない。立ってるように見えたんだけどな」","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_FAMILY_DAY.png","","","","","戸惑い","継続"
"CH01","Scene04","川辺の白い人影","15","dialogue","かなえ","","「地元の人かもしれないし。ここからじゃ、よく見えないもの」","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_FAMILY_DAY.png","","","","","対岸を見たまま","継続"
"CH01","Scene04","川辺の白い人影","16","dialogue","かなこ","","「何かいたの？」","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_FAMILY_DAY.png","","","","","二人へ近づく","継続"
"CH01","Scene04","川辺の白い人影","17","dialogue","和彦","","「人が歩いてた気がしただけだよ」","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_FAMILY_DAY.png","","","","","かなこへ向き直る","BGMを穏やかな川辺へ戻す"
"CH01","Scene04","川辺の白い人影","18","narration","","","かなこはそれ以上気にせず、見つけた小石を二人へ差し出した。","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_FAMILY_DAY.png","","","","","かなこを明るく表示","継続"
"CH01","Scene04","川辺の白い人影","19","dialogue","かなえ","","「そろそろ戻ろうか。暗くなる前に片づけたいし」","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_FAMILY_DAY.png","","","","","空の明るさを確かめる","継続"
"CH01","Scene04","川辺の白い人影","20","dialogue","和彦","","「そうだな。今日はここまでにしよう」","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_FAMILY_DAY.png","","","","","釣り竿を片づける","継続"
"CH01","Scene04","川辺の白い人影","21","narration","","","夫は最後に一度だけ対岸へ目を向けた。白い姿は確認できないまま、三人は山荘へ戻った。","assets/images/backgrounds/川辺/BG_CH1_RIVERSIDE_FAMILY_DAY.png","","","","","通常遷移","川音を残してフェード"
"CH01","Scene05","夕食の頃には","1","direction","","","川から戻った後。着替えと夕食の支度が進み、窓の外は少しずつ暗くなる。","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","ENV_CH1_LODGE_NIGHT","BGM_CH1_LODGE_QUIET_NIGHT","","","背景を0.8秒で切替。暖色を弱く重ねる","穏やかな山荘のBGMを開始。虫の声と遠い川音"
"CH01","Scene05","夕食の頃には","2","dialogue","かなこ","","「今日、魚は見つけたのに、一匹も釣れなかったね」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","","","","食卓で夫を見る","継続"
"CH01","Scene05","夕食の頃には","3","dialogue","和彦","","「魚を見つける係が優秀すぎて、先に逃げられたんだ」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","","","","大げさに困る","継続"
"CH01","Scene05","夕食の頃には","4","dialogue","かなこ","","「違うよ。お父さんが下手なんだよ」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","","","","笑う","継続"
"CH01","Scene05","夕食の頃には","5","dialogue","かなえ","","「明日も行けるかは、朝の天気と川を見てからね」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","","","","二人へ釘を刺す","継続"
"CH01","Scene05","夕食の頃には","6","dialogue","かなこ","","「晴れてたら行く？」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","","","","すぐに聞き返す","継続"
"CH01","Scene05","夕食の頃には","7","dialogue","かなえ","","「川が安全ならね」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","","","","穏やかに答える","継続"
"CH01","Scene05","夕食の頃には","8","dialogue","かなこ","","「じゃあ、晴れますように」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","","","","機嫌よく食事へ戻る","継続"
"CH01","Scene05","夕食の頃には","9","narration","","","昼間の注意を引きずる様子はなく、かなこは見つけた石の話を続けた。","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","","","","かなことかなえを表示","継続"
"CH01","Scene05","夕食の頃には","10","narration","","","食事が終わり、かなこが荷物の中から遊び道具を探し始めた頃、夫は声を落とした。","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","","","","夫婦を中心に表示","BGMの音量を少し下げる"
"CH01","Scene05","夕食の頃には","11","dialogue","和彦","","「さっきの人、やっぱり白い服だったと思う」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","","","","かなえだけに聞こえる声","継続"
"CH01","Scene05","夕食の頃には","12","dialogue","かなえ","","「散歩してた人じゃないの？」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","","","","否定せず聞く","継続"
"CH01","Scene05","夕食の頃には","13","dialogue","和彦","","「歩いてたかは分からない。川のそばに立ってるように見えた」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","","","","記憶を確かめる","継続"
"CH01","Scene05","夕食の頃には","14","dialogue","かなえ","","「木にかかった白いものを、人だと思った可能性もあるわね」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","","","","考えながら答える","継続"
"CH01","Scene05","夕食の頃には","15","dialogue","和彦","","「見間違い、か」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","","","","小さく息をつく","継続"
"CH01","Scene05","夕食の頃には","16","dialogue","かなえ","","「観光客か、地元の人かもしれないし。ここだけじゃ判断できないよ」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","","","","夫を安心させる","継続"
"CH01","Scene05","夕食の頃には","17","dialogue","和彦","","「そうだな。わざわざ戻って確かめるようなことでもないか」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","","","","納得しようとする","BGMを元の音量へ"
"CH01","Scene05","夕食の頃には","18","dialogue","かなこ","","「ねえ、これ持ってきたんだよ。一緒にやろう」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","","","","遊び道具を持ってくる","継続"
"CH01","Scene05","夕食の頃には","19","dialogue","かなえ","","「じゃあ、寝る支度ができてから少しだけね」","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","","","","かなこへ向き直る","継続"
"CH01","Scene05","夕食の頃には","20","narration","","","夫も笑って輪に戻る。白い人影の話は、そこでいったん途切れた。","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","","","","3人表示","継続"
"CH01","Scene05","夕食の頃には","21","direction","","","夜が更け、かなこは先に寝る支度へ入る。かなえは洗面と翌朝の準備を進め、夫は寝室へ向かう。","assets/images/backgrounds/山荘/BG_CH1_LODGE_LIVING_DAY.webp","","","","","短い時間経過","山荘の静かな夜の方向へ音量を落とす"
"CH01","Scene06","引き出しの便箋","1","direction","","","夜の寝室。かなこは離れた寝具に入り、かなえは翌朝の支度をしている。","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","ENV_CH1_LODGE_NIGHT","BGM_CH1_LODGE_QUIET_NIGHT","","","背景を0.8秒で切替","山荘の静かな夜のBGM。夜の虫と遠い川音"
"CH01","Scene06","引き出しの便箋","2","dialogue","和彦","","「予備の電池、どこに入れたっけ」","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","鞄の中を確認する","継続"
"CH01","Scene06","引き出しの便箋","3","dialogue","かなえ","","「小さい袋にまとめなかった？」","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","少し離れた場所から答える","継続"
"CH01","Scene06","引き出しの便箋","4","dialogue","和彦","","「見当たらないな。こっちに置いてあるかも」","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","備え付けの引き出しへ向く","継続"
"CH01","Scene06","引き出しの便箋","5","narration","","","夫は普段ほとんど使わない木製の引き出しを開けた。","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","SFX_CH1_DRAWER_OPEN","","引き出し付近へ視線を寄せる","継続"
"CH01","Scene06","引き出しの便箋","6","narration","","","奥に、黄ばんだ便箋が数枚重なっていた。端は少し傷み、長く置かれていたように見える。","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","古い紙を画面内に示す。異常演出なし","BGMと環境音を変えない"
"CH01","Scene06","引き出しの便箋","7","narration","","","夫は最初に手を伸ばし、便箋の束を持ち上げた。","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","夫が便箋を手に取る","継続"
"CH01","Scene06","引き出しの便箋","8","dialogue","和彦","","「こんなものが入ってる」","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","かなえへ見えるように持つ","継続"
"CH01","Scene06","引き出しの便箋","9","dialogue","かなえ","","「便箋？」","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","その場から見る。近づきすぎない","継続"
"CH01","Scene06","引き出しの便箋","10","dialogue","和彦","","「ずいぶん古そうだ。前からあったかな」","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","紙の端を目で確かめる","継続"
"CH01","Scene06","引き出しの便箋","11","narration","","","かなえは夫から受け取らず、少し離れた位置から引き出しの中をのぞいた。","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","かなえは便箋に触れない","継続"
"CH01","Scene06","引き出しの便箋","12","dialogue","かなえ","","「この引き出し、毎年使うわけじゃないから。前からあっても気づかなかったかも」","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","通常","継続"
"CH01","Scene06","引き出しの便箋","13","dialogue","和彦","","「前の人の忘れ物かな」","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","軽い疑問","継続"
"CH01","Scene06","引き出しの便箋","14","dialogue","かなえ","","「持ち主が分からないなら、そのままにしておこう。勝手に持っていくものでもないし」","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","引き出しを示す","継続"
"CH01","Scene06","引き出しの便箋","15","dialogue","和彦","","「そうだな」","assets/images/backgrounds/山荘/BG_CH1_LODGE_GUEST_ROOM_NIGHT.webp","","","","","同意する","継続"
