"chapter_id","scene_id","subsection","sequence","record_type","speaker","delivery_mode","text","background","environment","bgm","sfx","time_cue","direction","audio_direction"
"CH04","Scene01","山添の父の調査資料","11","dialogue","山添","","「父は、何年もかけて少しずつ足していたようです」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","","古い束を示す","継続"
"CH04","Scene01","山添の父の調査資料","12","dialogue","菊池","","「それなら、結論より先に出所を見ます」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","","静かに答える","継続"
"CH04","Scene01","山添の父の調査資料","13","narration","","","直人は資料を広げず、表紙と日付だけを拾って並べていった。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","","年代順の仮置きを示す","継続"
"CH04","Scene01","山添の父の調査資料","14","dialogue","直人","","「外で確かめられそうなのは、所有記録と新聞、それから宿泊の記録です」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","","三つの束を指す","継続"
"CH04","Scene01","山添の父の調査資料","15","dialogue","菊池","","「最初は所有記録から。推測が入りにくいものを先にします」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","","方針を決める","継続"
"CH04","Scene01","山添の父の調査資料","16","dialogue","山添","","「分かりました。必要なことがあれば連絡してください」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","","椅子から立つ","継続"
"CH04","Scene01","山添の父の調査資料","17","dialogue","菊池","","「ありがとうございます。資料はこちらで預かります」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","","資料を引き受ける","継続"
"CH04","Scene01","山添の父の調査資料","18","narration","","","山添は直人へも短く会釈し、事務所を出ていった。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","","山添を退場させる","継続"
"CH04","Scene01","山添の父の調査資料","19","narration","","","二人は応接机の資料を、作業机へ移した。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","","作業位置へ画面を寄せる","継続"
"CH04","Scene01","山添の父の調査資料","20","dialogue","直人","","「これだけ違う資料を、山添さんのお父さんは一つの山荘に結びつけていたんですね」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","","資料全体を見る","継続"
"CH04","Scene01","山添の父の調査資料","21","dialogue","菊池","","「結びつくかどうかは、これから確かめます」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","","所有記録の束を取る","継続"
"CH04","Scene01","山添の父の調査資料","22","direction","","","――","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_YAMAZOE_REQUEST","","","短い暗転","BGMをフェードアウト"
"CH04","Scene02","山荘の所有履歴","1","direction","","","数日以内の平日・昼","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","資料閲覧室へ通常切替","BGM_CH3_OBSERVATION.mp3を開始"
"CH04","Scene02","山荘の所有履歴","2","narration","","","二人は山添の父が残した写しと外部の所有記録を、年代順に並べた。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","閲覧机を表示","継続"
"CH04","Scene02","山荘の所有履歴","3","narration","","","山添の父が山荘を所有していた時期は、双方の記録で一致した。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","一致する年代を示す","継続"
"CH04","Scene02","山荘の所有履歴","4","dialogue","直人","","「ここまでは、山添さんのお父さんの記録どおりです」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","二つの資料を見比べる","継続"
"CH04","Scene02","山荘の所有履歴","5","dialogue","菊池","","「その後は？」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","次の行を促す","継続"
"CH04","Scene02","山荘の所有履歴","6","narration","","","山添の父の死後、所有者欄から山添家の名が一度消えていた。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","所有者変更の行へ寄る","継続"
"CH04","Scene02","山荘の所有履歴","7","dialogue","直人","","「家の手を離れています。山添さんへ直接相続されたわけではありません」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","欄を指す","継続"
"CH04","Scene02","山荘の所有履歴","8","dialogue","菊池","","「本人の話と合いますね」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","山添の父の資料にあるメモを見る","継続"
"CH04","Scene02","山荘の所有履歴","9","narration","","","山添の父の資料には、バブル崩壊後の資産価値低下と事業縮小が、短く書き留められていた。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","経済事情のメモを示す","継続"
"CH04","Scene02","山荘の所有履歴","10","dialogue","直人","","「維持できなくなって手放した、という流れなら不自然ではないです」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","年代を追う","継続"
"CH04","Scene02","山荘の所有履歴","11","dialogue","菊池","","「山荘だけを特別に処分した記録でもない」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","他の資産記録と分ける","継続"
"CH04","Scene02","山荘の所有履歴","12","narration","","","さらに後年、所有者欄には山添本人の名が現れた。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","後年の欄へ移る","継続"
"CH04","Scene02","山荘の所有履歴","13","dialogue","直人","","「事業を始めた後に、買い戻しています」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","前後の年代を確認する","継続"
"CH04","Scene02","山荘の所有履歴","14","dialogue","菊池","","「山添さんが父親から受け継いだのは、物件そのものではなかったわけだ」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","記録を閉じない","継続"
"CH04","Scene02","山荘の所有履歴","15","narration","","","所有の変遷は、怪異を持ち出さなくても説明できた。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","整理済みの印を付ける","継続"
"CH04","Scene02","山荘の所有履歴","16","dialogue","直人","","「でも、この束に新聞の切り抜きが挟まっています」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","別紙を見つける","継続"
"CH04","Scene02","山荘の所有履歴","17","dialogue","菊池","","「所有権とは関係がなさそうですね」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","切り抜きの表面を見る","継続"
"CH04","Scene02","山荘の所有履歴","18","narration","","","紙面には、1998年の日付と川辺の記事が残されていた。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","日付と見出しだけを示す","継続"
"CH04","Scene02","山荘の所有履歴","19","dialogue","直人","","「山添さんのお父さんは、これも山荘の資料に入れていた」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","声を抑える","継続"
"CH04","Scene02","山荘の所有履歴","20","dialogue","菊池","","「記事そのものを確認しましょう」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","切り抜きを保護袋へ戻す","継続"
"CH04","Scene02","山荘の所有履歴","21","direction","","","――","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","短い暗転","継続"
"CH04","Scene03","1998年・川辺の記事","1","narration","","","山添の父が残した切り抜きと同じ日付の紙面が、保存資料の中に残っていた。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","新聞記録を照合する","継続"
"CH04","Scene03","1998年・川辺の記事","2","dialogue","菊池","","「見出しも本文も一致しています」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","二つの紙面を並べる","継続"
"CH04","Scene03","1998年・川辺の記事","3","narration","","","記事が伝えているのは、山荘近くを流れる川で起きた一件だった。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","記事部分へ寄る","継続"
"CH04","Scene03","1998年・川辺の記事","4","narration","","","1998年8月13日の朝、前夜から行方不明だった女性が、下流の川辺で遺体となって発見されていた。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","個人名を出さず要点を示す","継続"
"CH04","Scene03","1998年・川辺の記事","5","narration","","","発見したのは捜索中の警察関係者だった。前夜は雨で、周辺は暗く足場も悪かったとされる。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","記事の客観情報を示す","継続"
"CH04","Scene03","1998年・川辺の記事","6","dialogue","直人","","「警察は、転落事故の可能性が高いと見ている」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","記事から目を離さない","継続"
"CH04","Scene03","1998年・川辺の記事","7","dialogue","菊池","","「事件性は低い、か」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","結びの行を見る","継続"
"CH04","Scene03","1998年・川辺の記事","8","document","","","山峡日報　川辺で女性の遺体発見　転落事故か","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","`DOC_CH4_1998_RIVERSIDE_NEWSPAPER_ARTICLE.png` を表示","継続"
"CH04","Scene03","1998年・川辺の記事","9","narration","","","画像を閉じても、直人の視線だけは見出しの位置に残っていた。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","一拍の間","継続"
"CH04","Scene03","1998年・川辺の記事","10","dialogue","菊池","","「直人君？」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","直人を見る","継続"
"CH04","Scene03","1998年・川辺の記事","11","dialogue","直人","","「……すみません。記事を追っていました」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","一拍遅れて答える","継続"
"CH04","Scene03","1998年・川辺の記事","12","narration","","","菊池はそれ以上問い詰めず、紙面へ視線を戻した。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","疲労の範囲で受け止める","継続"
"CH04","Scene03","1998年・川辺の記事","13","dialogue","菊池","","「記事だけを読めば、痛ましい事故です」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","客観的に整理する","継続"
"CH04","Scene03","1998年・川辺の記事","14","dialogue","直人","","「山荘が現場だったとは書かれていません」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","場所の記述を確認する","継続"
"CH04","Scene03","1998年・川辺の記事","15","dialogue","菊池","","「近くを流れる川。それ以上の関係は、公的な記事にはない」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","山荘との距離を分ける","継続"
"CH04","Scene03","1998年・川辺の記事","16","narration","","","普通の事故記事に見えるからこそ、山添の父が保存した理由だけが資料の外に残った。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","山添の父が残した切り抜きを示す","継続"
"CH04","Scene03","1998年・川辺の記事","17","dialogue","直人","","「何かを知っていたんでしょうか」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","断定せず尋ねる","継続"
"CH04","Scene03","1998年・川辺の記事","18","dialogue","菊池","","「それとも、疑っていただけかもしれません」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","山添の父の結論にしない","継続"
"CH04","Scene03","1998年・川辺の記事","19","narration","","","菊池は1998年の記事を保留の束へ戻し、より古い宿泊記録を開いた。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","次の資料へ移る","継続"
"CH04","Scene03","1998年・川辺の記事","20","dialogue","菊池","","「保存した理由は、別の記録から探しましょう」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","1996年の表紙を見る","継続"
"CH04","Scene03","1998年・川辺の記事","21","dialogue","直人","","「1996年……二年前ですね」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","年代差だけを確認する","継続"
"CH04","Scene03","1998年・川辺の記事","22","narration","","","直人は記事を閉じる前に、もう一度だけ日付を見た。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","短い視線を残す","継続"
"CH04","Scene03","1998年・川辺の記事","23","direction","","","――","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","通常暗転","継続"
"CH04","Scene04","1996年・4人の宿泊記録","1","direction","","","数日後・午後","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","事務所背景へ切替、夕方表現を適用","継続"
"CH04","Scene04","1996年・4人の宿泊記録","2","narration","","","作業机には、1996年の宿泊記録と山添の父の手書きメモが並べられていた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","二種類の資料を表示","継続"
"CH04","Scene04","1996年・4人の宿泊記録","3","dialogue","直人","","「同じ日程で、利用者が四人」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","宿泊人数を確認する","継続"
"CH04","Scene04","1996年・4人の宿泊記録","4","dialogue","菊池","","「当時は貸別荘として使われていた。四人で借りても不自然ではありません」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","通常利用として扱う","継続"
"CH04","Scene04","1996年・4人の宿泊記録","5","narration","","","宿泊記録だけなら、そこに異常を示すものはなかった。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","記録全体を映す","継続"
"CH04","Scene04","1996年・4人の宿泊記録","6","dialogue","直人","","「その後のメモがあります。退去後、片付けが必要だったと」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","山添の父のメモへ移る","継続"
"CH04","Scene04","1996年・4人の宿泊記録","7","narration","","","山荘には生活ごみと私物が残され、山添の父自身が清掃と確認に入っていた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","残置物の記述を示す","継続"
"CH04","Scene04","1996年・4人の宿泊記録","8","dialogue","菊池","","「荷物が残っていた理由は書かれていない」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","不明点を分ける","継続"
"CH04","Scene04","1996年・4人の宿泊記録","9","dialogue","直人","","「はい。でも、片付けの途中で見つけたものは書いてあります」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","次の行で止める","継続"
"CH04","Scene04","1996年・4人の宿泊記録","10","narration","","","山添の父の文字で、すでに書き込みのある古い便箋、とだけ記されていた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","文言だけを表示","継続"
"CH04","Scene04","1996年・4人の宿泊記録","11","dialogue","菊池","","「書き込みの内容は？」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","メモの続きに目を向ける","継続"
"CH04","Scene04","1996年・4人の宿泊記録","12","dialogue","直人","","「この記録にはありません」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","首を横に振る","継続"
"CH04","Scene04","1996年・4人の宿泊記録","13","dialogue","菊池","","「誰が書いたかも分からない」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","宿泊記録へ戻る","継続"
"CH04","Scene04","1996年・4人の宿泊記録","14","dialogue","直人","","「山添さんのお父さんが見つける前に、宿泊者の誰かが触れた可能性はあります」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","可能性に留める","継続"
"CH04","Scene04","1996年・4人の宿泊記録","15","dialogue","菊池","","「四人のうち誰か、とも限りません」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","人物を特定しない","継続"
"CH04","Scene04","1996年・4人の宿泊記録","16","narration","","","宿泊、退去後の片付け、便箋の発見。確かめられたのは、その順番までだった。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","三項目を並べる","継続"
"CH04","Scene04","1996年・4人の宿泊記録","17","dialogue","直人","","「ここに、別の資料への参照があります」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","余白の記号を見つける","継続"
"CH04","Scene04","1996年・4人の宿泊記録","18","dialogue","菊池","","「四人のその後、か」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","参照先の束を取る","継続"
"CH04","Scene04","1996年・4人の宿泊記録","19","narration","","","山添の父のメモとは別に、外部記事の写しがまとめられていた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","別の束を表示","継続"
"CH04","Scene04","1996年・4人の宿泊記録","20","dialogue","直人","","「宿泊記録の四人と、対応しているように見えます」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","人数と記号を照合する","継続"
"CH04","Scene04","1996年・4人の宿泊記録","21","dialogue","菊池","","「見える、では足りません。元の記録を確かめましょう」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","外部確認を決める","継続"
"CH04","Scene04","1996年・4人の宿泊記録","22","narration","","","窓の外は、いつの間にか夕方の色へ変わっていた。","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","夕方を強める","継続"
"CH04","Scene04","1996年・4人の宿泊記録","23","dialogue","直人","","「便箋の中身より先に、四人の行方を追うんですね」","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","資料を閉じる","継続"
"CH04","Scene04","1996年・4人の宿泊記録","24","direction","","","――","assets/images/backgrounds/BG_CH3_KIKUCHI_DETECTIVE_OFFICE_INTERIOR_DAY.png","","BGM_CH3_OBSERVATION","","evening","通常暗転","継続"
"CH04","Scene05","4人の消息不明記録","1","direction","","","後日・昼","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","資料閲覧室へ切替","継続"
"CH04","Scene05","4人の消息不明記録","2","narration","","","山添の父の資料が示す参照先には、四人のその後を扱った外部記事が残されていた。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","外部記事を表示","継続"
"CH04","Scene05","4人の消息不明記録","3","narration","","","記事には貸別荘を利用した記録のある四人とあり、宿泊記録の人数と時期に対応していた。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","人数と時期だけを照合する","継続"
"CH04","Scene05","4人の消息不明記録","4","dialogue","直人","","「四人とも、山荘を利用した後の消息が確認できなくなっています」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","記録を追う","継続"
"CH04","Scene05","4人の消息不明記録","5","dialogue","菊池","","「同じ日に？」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","条件を確認する","継続"
"CH04","Scene05","4人の消息不明記録","6","dialogue","直人","","「そこまでは書かれていません。時期も経緯も、この記事では分かりません」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","断定を避ける","継続"
"CH04","Scene05","4人の消息不明記録","7","dialogue","菊池","","「同じ場所から消えたとも、山荘で消えたとも読めない」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","記事の範囲を限定する","継続"
"CH04","Scene05","4人の消息不明記録","8","document","","","山峡日報　山荘利用の四人　その後の消息確認できず","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","`DOC_CH4_1996_FOUR_MISSING_NEWSPAPER_CLIPPING.png` を表示","継続"
"CH04","Scene05","4人の消息不明記録","9","narration","","","記事は四人の所在が確認できないことだけを伝え、原因も生死も記していなかった。","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","画像を閉じた後に表示","継続"
"CH04","Scene05","4人の消息不明記録","10","dialogue","直人","","「便箋のことは、一行もありません」","assets/images/backgrounds/BG_CH4_PUBLIC_RECORDS_READING_ROOM_DAY.png","","BGM_CH3_OBSERVATION","","","記事本文を確認する","継続"
