"chapter_id","scene_id","subsection","sequence","record_type","speaker","delivery_mode","text","background","environment","bgm","sfx","time_cue","direction","audio_direction"
"CH02","Scene05","戻った日常","1","direction","","","その日の夕方。ダイニングには、山荘で撮った写真と夏休みの宿題が広がっていた。","自宅ダイニング・夕方","","","","","夕方の室内へ切替","家庭の日常のBGM。夕方の蝉"
"CH02","Scene05","戻った日常","2","dialogue","かなこ","","「この写真を大きく使いたい。石が一番きれいに写ってるから」","自宅ダイニング・夕方","","","","","写真を指す","継続"
"CH02","Scene05","戻った日常","3","dialogue","かなえ","","「川の絵を描くなら、こっちの写真も見た方が流れが分かるよ」","自宅ダイニング・夕方","","","","","別の写真を並べる","継続"
"CH02","Scene05","戻った日常","4","dialogue","かなこ","","「でも、それだと私が小さい」","自宅ダイニング・夕方","","","","","写真を見比べる","継続"
"CH02","Scene05","戻った日常","5","dialogue","かなえ","","「宿題の主役は川じゃなかったの？」","自宅ダイニング・夕方","","","","","苦笑する","継続"
"CH02","Scene05","戻った日常","6","dialogue","かなこ","","「川と私と石」","自宅ダイニング・夕方","","","","","指を三本立てる","継続"
"CH02","Scene05","戻った日常","7","dialogue","かなえ","","「危ないところへ行こうとした話まで、自慢みたいに書かないでね」","自宅ダイニング・夕方","","","","","軽く釘を刺す","継続"
"CH02","Scene05","戻った日常","8","dialogue","かなこ","","「行ってないよ。止まったもん」","自宅ダイニング・夕方","","","","","少し食い下がる","継続"
"CH02","Scene05","戻った日常","9","dialogue","かなえ","","「止まれたところまで書くなら、いいよ」","自宅ダイニング・夕方","","","","","穏やかに返す","継続"
"CH02","Scene05","戻った日常","10","narration","","","かなこは少し考えてから、鉛筆を動かし始めた。","自宅ダイニング・夕方","","","","","宿題へ戻る","継続"
"CH02","Scene05","戻った日常","11","direction","","","夜。仕事から帰った和彦も加わり、三人で写真を選ぶ。","自宅リビング・夜","","","","","夜の室内へ短く移行","夜の虫へ環境音を移す"
"CH02","Scene05","戻った日常","12","dialogue","和彦","","「これはどうだ。魚は写ってないけど、かなこはよく写ってる」","自宅リビング・夜","","","","","写真を渡す","継続"
"CH02","Scene05","戻った日常","13","dialogue","かなこ","","「お父さん、魚が写ってる写真、一枚もないよ」","自宅リビング・夜","","","","","写真をめくる","継続"
"CH02","Scene05","戻った日常","14","dialogue","和彦","","「それは次に行った時の課題だな」","自宅リビング・夜","","","","","笑う","継続"
"CH02","Scene05","戻った日常","15","narration","","","古い便箋の話は出なかった。家の中でも、変わったことは起こらなかった。","自宅リビング・夜","","","","","3人を穏やかに表示","BGMを維持"
"CH02","Scene05","戻った日常","16","direction","","","さらに一日が過ぎる。山荘から帰って二日後の夕方。","自宅玄関・夕方","","","","","短い暗転後、夕方へ","日常のBGMを継続"
"CH02","Scene05","戻った日常","17","dialogue","和彦","","「ただいま」","自宅玄関・夕方","","","","","帰宅する","継続"
"CH02","Scene05","戻った日常","18","dialogue","かなえ","","「おかえりなさい。今日は早かったね」","自宅玄関・夕方","","","","","リビングから迎える","継続"
"CH02","Scene05","戻った日常","19","narration","","","和彦は仕事用鞄をいつもの場所へ置き、鍵と社員証入れを玄関脇の棚へ重ねた。","自宅玄関脇・夕方","","","","","鞄と棚の位置を示す","継続"
"CH02","Scene05","戻った日常","20","narration","","","その時、かなえも和彦も、棚の上に変わったものがあるとは思わなかった。","自宅玄関脇・夕方","","","","","棚を短く示して通常遷移","BGMの音量をわずかに落とす"
"CH02","Scene06","鍵の下の紙","1","narration","","","夕食前、かなえは玄関脇の棚に置かれた郵便物を片づけようとした。","自宅玄関脇・夜","","","","","かなえと棚を表示","家庭の日常のBGM。遠い夜の虫"
"CH02","Scene06","鍵の下の紙","2","narration","","","和彦の鍵を持ち上げた時、その下から黄ばんだ紙の端がのぞいた。","自宅玄関脇・夜","","","","","鍵の下へ視線を寄せる","BGMの音量を少し下げる"
"CH02","Scene06","鍵の下の紙","3","narration","","","社員証入れをずらすと、古い便箋が数枚、平らに重なっていた。","自宅玄関脇・夜","","","","","便箋を通常表示。出現演出なし","継続"
"CH02","Scene06","鍵の下の紙","4","narration","","","上端の折れも、傷んだ角も、二日前に捨てたものと同じように見える。","自宅玄関脇・夜","","","","","折れと角を控えめに示す","低く音数の少ない不安曲へ移る"
"CH02","Scene06","鍵の下の紙","5","dialogue","かなえ","","「和彦」","自宅玄関脇・夜","","","","","リビングへ呼びかける","継続"
"CH02","Scene06","鍵の下の紙","6","dialogue","和彦","","「どうした？」","自宅玄関脇・夜","","","","","かなえのそばへ来る","継続"
"CH02","Scene06","鍵の下の紙","7","dialogue","かなえ","","「これ……」","自宅玄関脇・夜","","","","","棚を示す。便箋には触れない","継続"
"CH02","Scene06","鍵の下の紙","8","narration","","","和彦は棚の上を見たまま、しばらく動かなかった。","自宅玄関脇・夜","","","","","短い間","継続"
"CH02","Scene06","鍵の下の紙","9","dialogue","和彦","","「同じもの、なのか」","自宅玄関脇・夜","","","","","低い声で尋ねる","継続"
"CH02","Scene06","鍵の下の紙","10","dialogue","かなえ","","「この折れ方、見覚えがある」","自宅玄関脇・夜","","","","","紙の上端を見る","継続"
"CH02","Scene06","鍵の下の紙","11","dialogue","和彦","","「角の傷みも似てる」","自宅玄関脇・夜","","","","","近くから確認する","継続"
"CH02","Scene06","鍵の下の紙","12","dialogue","かなえ","","「でも、捨てたよ。昨日の朝、私が出した」","自宅玄関脇・夜","","","","","記憶を確かめる","継続"
"CH02","Scene06","鍵の下の紙","13","dialogue","和彦","","「回収されたんだよな？」","自宅玄関脇・夜","","","","","かなえを見る","継続"
"CH02","Scene06","鍵の下の紙","14","dialogue","かなえ","","「集積所が空になってるのも見た」","自宅玄関脇・夜","","","","","うなずく","継続"
"CH02","Scene06","鍵の下の紙","15","narration","","","かなこの足音が近づき、二人は同時に振り返った。","自宅玄関脇・夜","","","","","かなこを表示","継続"
"CH02","Scene06","鍵の下の紙","16","dialogue","かなこ","","「また、その紙？」","自宅玄関脇・夜","","","","","棚から距離を取って見る","継続"
"CH02","Scene06","鍵の下の紙","17","dialogue","かなえ","","「かなこ、これ、ここに置いた？」","自宅玄関脇・夜","","","","","決めつけずに尋ねる","継続"
"CH02","Scene06","鍵の下の紙","18","dialogue","かなこ","","「置いてない。触ってもないよ」","自宅玄関脇・夜","","","","","声を強める","継続"
"CH02","Scene06","鍵の下の紙","19","dialogue","かなえ","","「うん。確認したかっただけ。怒ってないよ」","自宅玄関脇・夜","","","","","すぐに言い添える","継続"
"CH02","Scene06","鍵の下の紙","20","dialogue","かなこ","","「昨日も私じゃないって言ったのに」","自宅玄関脇・夜","","","","","不安と不満を見せる","継続"
"CH02","Scene06","鍵の下の紙","21","dialogue","和彦","","「ごめん。かなこのせいだって決めてるわけじゃない」","自宅玄関脇・夜","","","","","かなこへ向き直る","継続"
"CH02","Scene06","鍵の下の紙","22","dialogue","かなえ","","「家に同じ便箋がなかったか、もう一度だけ見よう」","自宅玄関脇・夜","","","","","文具を置く場所へ視線を向ける","継続"
"CH02","Scene06","鍵の下の紙","23","direction","","","三人は文具や古い手紙を置く場所を短く確認する。","自宅リビング・夜","","","","","短い時間経過。捜索を長引かせない","不安曲を控えめに継続"
"CH02","Scene06","鍵の下の紙","24","narration","","","似た色の紙はあっても、同じ折れと傷みを持つ便箋は見つからなかった。","自宅リビング・夜","","","","","確認した物を簡潔に示す","継続"
"CH02","Scene06","鍵の下の紙","25","dialogue","和彦","","「朝から会社にいた。ごみ集積所には行ってないよ」","自宅リビング・夜","","","","","現実的な経路を確認する","継続"
"CH02","Scene06","鍵の下の紙","26","dialogue","かなえ","","「鍵も社員証も、一日持ってたんだよね」","自宅リビング・夜","","","","","棚を見る","継続"
"CH02","Scene06","鍵の下の紙","27","dialogue","和彦","","「ああ。帰ってきて、いつも通りここへ置いた。紙には気づかなかった」","自宅リビング・夜","","","","","鍵の位置を示す","継続"
"CH02","Scene06","鍵の下の紙","28","narration","","","和彦は便箋を持ち上げた。紙は動きもせず、ただ古びた束として手の中に収まった。","自宅リビング・夜","","","","","和彦が便箋を持つ。異常演出なし","継続"
"CH02","Scene06","鍵の下の紙","29","dialogue","かなえ","","「もう一度捨てるのは、今はやめよう。見えるところに置いて」","自宅リビング・夜","","","","","リビングを示す","継続"
"CH02","Scene06","鍵の下の紙","30","narration","","","和彦はうなずき、便箋をリビングの卓上へ運んだ。","自宅リビング・夜","","","","","リビングへ通常遷移","不安曲と夜の虫を継続"
"CH02","Scene07","あなたのところへ","1","narration","","","古い便箋は、リビングの卓上に置かれていた。","自宅リビング・夜","","","","","卓上の便箋を表示","低く静かな不安曲。遠い夜の虫"
"CH02","Scene07","あなたのところへ","2","narration","","","誰も手を伸ばさないまま、三人の視線だけが紙の束へ集まる。","自宅リビング・夜","","","","","3人を便箋から少し離して表示","継続"
"CH02","Scene07","あなたのところへ","3","dialogue","かなこ","","「あれ、山荘のと同じなの？」","自宅リビング・夜","","","","","両親を見る","継続"
"CH02","Scene07","あなたのところへ","4","dialogue","和彦","","「よく似てる。でも、同じだって証明はできない」","自宅リビング・夜","","","","","言葉を選ぶ","継続"
"CH02","Scene07","あなたのところへ","5","dialogue","かなこ","","「じゃあ、違うの？」","自宅リビング・夜","","","","","すぐに聞き返す","継続"
"CH02","Scene07","あなたのところへ","6","dialogue","和彦","","「それも、まだ分からない」","自宅リビング・夜","","","","","答えに詰まる","継続"
"CH02","Scene07","あなたのところへ","7","dialogue","かなえ","","「かなこ。置いたって疑ってごめんね」","自宅リビング・夜","","","","","かなこへ向き直る","継続"
"CH02","Scene07","あなたのところへ","8","dialogue","かなこ","","「ほんとに置いてないからね」","自宅リビング・夜","","","","","念を押す","継続"
"CH02","Scene07","あなたのところへ","9","dialogue","かなえ","","「分かってる。もう聞かないよ」","自宅リビング・夜","","","","","穏やかに答える","継続"
"CH02","Scene07","あなたのところへ","10","dialogue","和彦","","「今日はもう休もう。あとは二人で考えるから」","自宅リビング・夜","","","","","かなこを安心させる","継続"
"CH02","Scene07","あなたのところへ","11","dialogue","かなこ","","「あの紙、私の部屋には持ってこないでよ」","自宅リビング・夜","","","","","便箋を見ないようにする","継続"
"CH02","Scene07","あなたのところへ","12","dialogue","かなえ","","「持っていかない。大丈夫」","自宅リビング・夜","","","","","かなこの背を押す","継続"
"CH02","Scene07","あなたのところへ","13","narration","","","かなこが部屋へ戻った後も、かなえと和彦は卓上の便箋を見つめていた。","自宅リビング・夜","","","","","かなこを退場。夫婦を表示","BGMの音量を少し控える"
"CH02","Scene07","あなたのところへ","14","dialogue","かなえ","","「最初に見つけたのは、仕事用の鞄のそばだった」","自宅リビング・夜","","","","","記憶を整理する","継続"
"CH02","Scene07","あなたのところへ","15","dialogue","和彦","","「旅行には持っていかなかった鞄だ」","自宅リビング・夜","","","","","うなずく","継続"
"CH02","Scene07","あなたのところへ","16","dialogue","かなえ","","「今度は、あなたの鍵と社員証入れの下」","自宅リビング・夜","","","","","玄関の方向を見る","継続"
"CH02","Scene07","あなたのところへ","17","dialogue","和彦","","「俺が気づかずに置いた可能性はある。でも、捨てた後のことまでは……」","自宅リビング・夜","","","","","言葉を止める","継続"
"CH02","Scene07","あなたのところへ","18","narration","","","かなえは、自分の家事用品やかなこの荷物の周りで、この便箋を見ていないことに気づいた。","自宅リビング・夜","","","","","かなえを中心に表示","音数をさらに減らす"
"CH02","Scene07","あなたのところへ","19","dialogue","かなえ","","「これ、私じゃなくてあなたのところに戻ってきてない？」","自宅リビング・夜","","","","","和彦を見て問いかける","問いの後も夜の虫だけを薄く残す"
"CH02","Scene07","あなたのところへ","20","narration","","","和彦は答えず、卓上の便箋と、自分の鍵がある玄関の方を見比べた。","自宅リビング・夜","","","","","短い間の後、緩やかに暗転","不安曲をゆっくりフェード"
"CH02","Scene07","あなたのところへ","21","direction","","","第二章終了","自宅リビング・夜","","","","","1.2秒で暗転。章終了表示","BGMをフェードアウト"
